id,year,state_name,state_code,district_name,district_code,rural_urban,level,gender,age,social_group,literacy,working_status,worker_type,occupation,population
52393,2011,Madhya Pradesh,23,Sagar,425,Rural,Village,Male,nan,nan,nan,Worker,Total,Cultivator,156159
52394,2011,Madhya Pradesh,23,Sagar,425,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,17570
52395,2011,Madhya Pradesh,23,Sagar,425,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,405184
52396,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,2011
52397,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,17566
52398,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,5212
52399,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,5356
52400,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,Total,nan,nan,nan,530471
52401,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Female,nan,St,nan,nan,nan,nan,78657
52402,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,230967
52403,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,342733
52404,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,139320
52405,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,449528
52406,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Total,11562
52407,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,54875
52408,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,299504
52409,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,46879
52410,2011,Madhya Pradesh,23,Damoh,400,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,4025
52411,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,Total,nan,nan,nan,nan,846613
52480,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,199362
52412,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,9659
52413,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,424649
52414,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,5693
52415,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,166276
52416,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,141670
52417,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,67687
52418,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Total,nan,General,nan,nan,nan,nan,1134780
52419,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,nan,Non_Worker,nan,nan,561629
52420,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,12722
52421,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,607280
52422,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Female,nan,nan,nan,Total,nan,nan,846613
52423,2011,Madhya Pradesh,23,Satna,426,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,1029244
52424,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,12678
52425,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,21302
52426,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,10594
52427,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,247282
52428,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,8805
52429,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Female,nan,St,nan,nan,nan,nan,138027
52430,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,13591
52431,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,7468
52432,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Total,nan,nan,nan,Worker,Main,Cultivator,181135
52433,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Male,nan,General,nan,nan,nan,nan,696803
52434,2011,Madhya Pradesh,23,Rewa,424,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Cultivator,52023
52435,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Male,nan,nan,nan,Worker,Main,Cultivator,35059
52436,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,3702
52437,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,254448
52438,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Male,nan,nan,nan,Total,nan,nan,272902
52439,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,1194
52440,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Total,nan,nan,nan,Worker,Total,Total,253594
52441,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,36855
52442,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,5501
52443,2011,Madhya Pradesh,23,Umaria,436,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,1769
52444,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,317
52445,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,947
52446,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,174667
52447,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,4158
52448,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,56919
52449,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,2738
52450,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,161447
52451,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,271520
52452,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Female,nan,nan,nan,Total,nan,nan,285824
52453,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,28893
52454,2011,Madhya Pradesh,23,Neemuch,419,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,1439
52455,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,319447
52456,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,389057
52457,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,81794
52458,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,1116
52459,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Female,nan,General,nan,nan,nan,nan,401045
52460,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,271637
52461,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Male,nan,St,nan,nan,nan,nan,14751
52462,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,972
52463,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,5177
52464,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,114860
52465,2011,Madhya Pradesh,23,Mandsaur,416,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,629734
52466,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,5539
52467,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,311054
52468,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Other,734
52469,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,512934
52470,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,33633
52471,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,69492
52472,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Male,nan,nan,nan,Worker,Total,Other,25036
52473,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Total,nan,nan,nan,Worker,Main,Cultivator,170439
52474,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Total,nan,nan,nan,Worker,Total,Total,540528
52475,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,75894
52476,2011,Madhya Pradesh,23,Ratlam,423,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,3616
52477,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Female,nan,Sc,nan,nan,nan,nan,184187
52478,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,285585
52479,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,5777
52481,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,385
52482,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,148605
52483,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,1897
52484,2011,Madhya Pradesh,23,Ujjain,435,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,86518
52485,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,8103
52486,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Male,nan,nan,nan,Worker,Total,Other,10886
52487,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,nan,Worker,Main,Cultivator,87776
52488,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,62185
52489,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,nan,Worker,Total,Household_Industry_Worker,1884
52490,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,Literate,nan,nan,nan,232584
52491,2011,Madhya Pradesh,23,Agar Malwa,667,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,5184
52492,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,97445
52493,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Total,nan,nan,nan,Worker,Main,Household_Industry_Worker,2604
52494,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Total,nan,nan,nan,Worker,Total,Cultivator,169809
52495,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Male,nan,nan,nan,Worker,Main,Household_Industry_Worker,1882
52496,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Cultivator,4610
52497,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Male,nan,nan,nan,Worker,Main,Agricultural_Labourers,58036
52498,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,6640
52499,2011,Madhya Pradesh,23,Shajapur,430,Rural,Village,Female,nan,nan,nan,Worker,Total,Total,166115
52500,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,35615
52501,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,82114
52502,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,27502
52503,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,138865
52504,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,Total,nan,nan,nan,nan,540133
52505,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,102273
52506,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,nan,nan,Worker,Main,Household_Industry_Worker,1411
52507,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,147448
52508,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,nan,nan,Total,nan,nan,540133
52509,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Male,nan,St,nan,nan,nan,nan,125975
52510,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Female,nan,St,nan,nan,nan,nan,120913
52511,2011,Madhya Pradesh,23,Dewas,402,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,42102
52512,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,151148
52513,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,26341
52514,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Total,nan,nan,nan,Worker,Main,Total,649021
52515,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,6254
52516,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,71105
52517,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,30330
52518,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,45389
52519,2011,Madhya Pradesh,23,Dhar,403,Rural,Village,Total,nan,St,nan,nan,nan,nan,1142263
52520,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Worker,Main,Other,73239
52521,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,General,nan,nan,nan,nan,549821
52522,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Female,nan,Total,nan,nan,nan,nan,412233
52523,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,417
52524,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,462206
52525,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,61670
52526,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,244360
52527,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Male,nan,nan,nan,Worker,Main,Total,219736
52528,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Total,nan,nan,848988
52529,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,36257
52530,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Male,nan,General,nan,nan,nan,nan,283628
52531,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,80728
52532,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Other,1035
52533,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Total,8925
52534,2011,Madhya Pradesh,23,Indore,410,Rural,Village,Female,nan,nan,nan,Total,nan,nan,412233
52535,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Total,nan,nan,nan,Non_Worker,nan,nan,780995
52536,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Female,nan,Total,nan,nan,nan,nan,774221
52537,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Other,908
52538,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Female,nan,nan,nan,Worker,Total,Other,13997
52539,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Other,2388
52540,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,7152
52541,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Cultivator,4811
52542,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,208
52543,2011,Madhya Pradesh,23,Khargone,414,Rural,Village,Total,nan,nan,nan,Worker,Main,Agricultural_Labourers,323248
52544,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Male,nan,nan,nan,Worker,Total,Other,30757
52545,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Total,nan,nan,nan,Worker,Main,Other,34280
52546,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,411733
52547,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,34365
52548,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,136749
52549,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Total,8955
52550,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,115807
52551,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Cultivator,1773
52552,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Male,nan,General,nan,nan,nan,nan,98917
52553,2011,Madhya Pradesh,23,Barwani,393,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,71672
52554,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,50267
52555,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,5497
52556,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,29430
52557,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Female,nan,Total,nan,nan,nan,nan,620950
52558,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Agricultural_Labourers,159039
52559,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Female,nan,nan,Illiterate,nan,nan,nan,385231
52560,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,289898
52561,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Female,nan,nan,nan,Worker,Main,Cultivator,63389
52562,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,263813
52563,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Male,nan,nan,nan,Worker,Total,Total,358509
52564,2011,Madhya Pradesh,23,Rajgarh,422,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Household_Industry_Worker,2981
52565,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,Literate,nan,nan,nan,379182
52566,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Non_Worker,nan,nan,278950
52567,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Female,nan,nan,nan,Worker,Main,Agricultural_Labourers,28054
52568,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Total,nan,nan,591962
52569,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,3854
52570,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Cultivator,8875
52571,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Worker,Total,Agricultural_Labourers,136762
52572,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Female,0_To_6_Years,nan,nan,nan,nan,nan,90890
52573,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,883
52574,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Female,nan,St,nan,nan,nan,nan,30466
52575,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Total,53474
52576,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Worker,Marg_3_6_,Other,5092
52577,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,261
52578,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Male,nan,nan,Illiterate,nan,nan,nan,212780
52579,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Total,nan,nan,nan,Total,nan,nan,1119257
52580,2011,Madhya Pradesh,23,Vidisha,437,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,8041
52581,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Total,nan,nan,nan,Worker,Total,Other,36742
52582,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Household_Industry_Worker,479
52583,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Total,nan,nan,nan,Worker,Marg_0_3_,Agricultural_Labourers,7782
52584,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Female,nan,nan,nan,Worker,Total,Cultivator,18349
52585,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Female,nan,General,nan,nan,nan,nan,161174
52586,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Female,nan,nan,nan,Worker,Main,Other,5923
52587,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Female,nan,nan,nan,Worker,Main,Total,33864
52588,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Female,nan,nan,nan,Worker,Marg_3_6_,Total,30538
52589,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Male,nan,nan,nan,Worker,Total,Household_Industry_Worker,2452
52590,2011,Madhya Pradesh,23,Bhopal,396,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Total,52567
52591,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Total,nan,nan,Illiterate,nan,nan,nan,459024
52592,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Female,nan,nan,nan,Worker,Total,Agricultural_Labourers,110757
52593,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Male,nan,nan,nan,Worker,Main,Other,40246
61645,2011,Odisha,21,Kalahandi,358,Urban,Ward,Total,nan,St,nan,nan,nan,nan,8681
52594,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Female,nan,nan,nan,Worker,Marg_0_3_,Cultivator,7456
52595,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Male,nan,St,nan,nan,nan,nan,70324
52596,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Male,nan,General,nan,nan,nan,nan,363406
52597,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Female,nan,nan,nan,Total,nan,nan,508234
52598,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Total,nan,nan,nan,Worker,Total,Agricultural_Labourers,219841
52599,2011,Madhya Pradesh,23,Sehore,427,Rural,Village,Total,nan,nan,nan,Worker,Marg_3_6_,Other,23448
52600,2011,Madhya Pradesh,23,Raisen,421,Rural,Village,Female,nan,nan,nan,Non_Worker,nan,nan,358250
